id_sus,uf,municipio,slug
211003,ma,santa-luzia-do-parua,ma-santa-luzia-do-parua
315790,mg,santa-margarida,mg-santa-margarida
431697,rs,santa-margarida-do-sul,rs-santa-margarida-do-sul
240933,rn,santa-maria,rn-santa-maria
431690,rs,santa-maria,rs-santa-maria
261260,pe,santa-maria-da-boa-vista,pe-santa-maria-da-boa-vista
150658,pa,santa-maria-das-barreiras,pa-santa-maria-das-barreiras
354700,sp,santa-maria-da-serra,sp-santa-maria-da-serra
292810,ba,santa-maria-da-vitoria,ba-santa-maria-da-vitoria
315800,mg,santa-maria-de-itabira,mg-santa-maria-de-itabira
320455,es,santa-maria-de-jetiba,es-santa-maria-de-jetiba
261270,pe,santa-maria-do-cambuca,pe-santa-maria-do-cambuca
431695,rs,santa-maria-do-herval,rs-santa-maria-do-herval
412385,pr,santa-maria-do-oeste,pr-santa-maria-do-oeste
150660,pa,santa-maria-do-para,pa-santa-maria-do-para
315810,mg,santa-maria-do-salto,mg-santa-maria-do-salto
315820,mg,santa-maria-do-suacui,mg-santa-maria-do-suacui
171888,to,santa-maria-do-tocantins,to-santa-maria-do-tocantins
330460,rj,santa-maria-madalena,rj-santa-maria-madalena
412390,pr,santa-mariana,pr-santa-mariana
354710,sp,santa-mercedes,sp-santa-mercedes
412395,pr,santa-monica,pr-santa-monica
160060,ap,santana,ap-santana
292820,ba,santana,ba-santana
431700,rs,santana-da-boa-vista,rs-santana-da-boa-vista
354720,sp,santana-da-ponte-pensa,sp-santana-da-ponte-pensa
315830,mg,santana-da-vargem,mg-santana-da-vargem
315840,mg,santana-de-cataguases,mg-santana-de-cataguases
251350,pb,santana-de-mangueira,pb-santana-de-mangueira
354730,sp,santana-de-parnaiba,sp-santana-de-parnaiba
315850,mg,santana-de-pirapama,mg-santana-de-pirapama
231200,ce,santana-do-acarau,ce-santana-do-acarau
150670,pa,santana-do-araguaia,pa-santana-do-araguaia
231210,ce,santana-do-cariri,ce-santana-do-cariri
315860,mg,santana-do-deserto,mg-santana-do-deserto
315870,mg,santana-do-garambeu,mg-santana-do-garambeu
270800,al,santana-do-ipanema,al-santana-do-ipanema
412400,pr,santana-do-itarare,pr-santana-do-itarare
315880,mg,santana-do-jacare,mg-santana-do-jacare
431710,rs,sant'ana-do-livramento,rs-sant'ana-do-livramento
315890,mg,santana-do-manhuacu,mg-santana-do-manhuacu
211023,ma,santana-do-maranhao,ma-santana-do-maranhao
241140,rn,santana-do-matos,rn-santana-do-matos
270810,al,santana-do-mundau,al-santana-do-mundau
315895,mg,santana-do-paraiso,mg-santana-do-paraiso
220935,pi,santana-do-piaui,pi-santana-do-piaui
315900,mg,santana-do-riacho,mg-santana-do-riacho
280640,se,santana-do-sao-francisco,se-santana-do-sao-francisco
241142,rn,santana-do-serido,rn-santana-do-serido
251360,pb,santana-dos-garrotes,pb-santana-dos-garrotes
315910,mg,santana-dos-montes,mg-santana-dos-montes
292830,ba,santanopolis,ba-santanopolis
231220,ce,santa-quiteria,ce-santa-quiteria
211010,ma,santa-quiteria-do-maranhao,ma-santa-quiteria-do-maranhao
150680,pa,santarem,pa-santarem
150690,pa,santarem-novo,pa-santarem-novo
211020,ma,santa-rita,ma-santa-rita
251370,pb,santa-rita,pb-santa-rita
315920,mg,santa-rita-de-caldas,mg-santa-rita-de-caldas
292840,ba,santa-rita-de-cassia,ba-santa-rita-de-cassia
315940,mg,santa-rita-de-ibitipoca,mg-santa-rita-de-ibitipoca
315930,mg,santa-rita-de-jacutinga,mg-santa-rita-de-jacutinga
315935,mg,santa-rita-de-minas,mg-santa-rita-de-minas
521940,go,santa-rita-do-araguaia,go-santa-rita-do-araguaia
354740,sp,santa-rita-d'oeste,sp-santa-rita-d'oeste
315950,mg,santa-rita-do-itueto,mg-santa-rita-do-itueto
521945,go,santa-rita-do-novo-destino,go-santa-rita-do-novo-destino
500755,ms,santa-rita-do-pardo,ms-santa-rita-do-pardo
354750,sp,santa-rita-do-passa-quatro,sp-santa-rita-do-passa-quatro
315960,mg,santa-rita-do-sapucai,mg-santa-rita-do-sapucai
171889,to,santa-rita-do-tocantins,to-santa-rita-do-tocantins
510776,mt,santa-rita-do-trivelato,mt-santa-rita-do-trivelato
431720,rs,santa-rosa,rs-santa-rosa
315970,mg,santa-rosa-da-serra,mg-santa-rosa-da-serra
521950,go,santa-rosa-de-goias,go-santa-rosa-de-goias
280650,se,santa-rosa-de-lima,se-santa-rosa-de-lima
421560,sc,santa-rosa-de-lima,sc-santa-rosa-de-lima
354760,sp,santa-rosa-de-viterbo,sp-santa-rosa-de-viterbo
220937,pi,santa-rosa-do-piaui,pi-santa-rosa-do-piaui
120043,ac,santa-rosa-do-purus,ac-santa-rosa-do-purus
421565,sc,santa-rosa-do-sul,sc-santa-rosa-do-sul
171890,to,santa-rosa-do-tocantins,to-santa-rosa-do-tocantins
354765,sp,santa-salete,sp-santa-salete
320460,es,santa-teresa,es-santa-teresa
251380,pb,santa-teresinha,pb-santa-teresinha
292850,ba,santa-teresinha,ba-santa-teresinha
431725,rs,santa-tereza,rs-santa-tereza
521960,go,santa-tereza-de-goias,go-santa-tereza-de-goias
412402,pr,santa-tereza-do-oeste,pr-santa-tereza-do-oeste
171900,to,santa-tereza-do-tocantins,to-santa-tereza-do-tocantins
261280,pe,santa-terezinha,pe-santa-terezinha
421567,sc,santa-terezinha,sc-santa-terezinha
510777,mt,santa-terezinha,mt-santa-terezinha
521970,go,santa-terezinha-de-goias,go-santa-terezinha-de-goias
412405,pr,santa-terezinha-de-itaipu,pr-santa-terezinha-de-itaipu
421568,sc,santa-terezinha-do-progresso,sc-santa-terezinha-do-progresso
172000,to,santa-terezinha-do-tocantins,to-santa-terezinha-do-tocantins
315980,mg,santa-vitoria,mg-santa-vitoria
431730,rs,santa-vitoria-do-palmar,rs-santa-vitoria-do-palmar
431740,rs,santiago,rs-santiago
421569,sc,santiago-do-sul,sc-santiago-do-sul
510726,mt,santo-afonso,mt-santo-afonso
292860,ba,santo-amaro,ba-santo-amaro
421570,sc,santo-amaro-da-imperatriz,sc-santo-amaro-da-imperatriz
280660,se,santo-amaro-das-brotas,se-santo-amaro-das-brotas
211027,ma,santo-amaro-do-maranhao,ma-santo-amaro-do-maranhao
354770,sp,santo-anastacio,sp-santo-anastacio
251385,pb,santo-andre,pb-santo-andre
354780,sp,santo-andre,sp-santo-andre
431750,rs,santo-angelo,rs-santo-angelo
241150,rn,santo-antonio,rn-santo-antonio
354790,sp,santo-antonio-da-alegria,sp-santo-antonio-da-alegria
521971,go,santo-antonio-da-barra,go-santo-antonio-da-barra
431760,rs,santo-antonio-da-patrulha,rs-santo-antonio-da-patrulha
412410,pr,santo-antonio-da-platina,pr-santo-antonio-da-platina
431770,rs,santo-antonio-das-missoes,rs-santo-antonio-das-missoes
521973,go,santo-antonio-de-goias,go-santo-antonio-de-goias
292870,ba,santo-antonio-de-jesus,ba-santo-antonio-de-jesus
220940,pi,santo-antonio-de-lisboa,pi-santo-antonio-de-lisboa
330470,rj,santo-antonio-de-padua,rj-santo-antonio-de-padua
354800,sp,santo-antonio-de-posse,sp-santo-antonio-de-posse
315990,mg,santo-antonio-do-amparo,mg-santo-antonio-do-amparo
354805,sp,santo-antonio-do-aracangua,sp-santo-antonio-do-aracangua
316000,mg,santo-antonio-do-aventureiro,mg-santo-antonio-do-aventureiro
412420,pr,santo-antonio-do-caiua,pr-santo-antonio-do-caiua
521975,go,santo-antonio-do-descoberto,go-santo-antonio-do-descoberto
316010,mg,santo-antonio-do-grama,mg-santo-antonio-do-grama
130370,am,santo-antonio-do-ica,am-santo-antonio-do-ica
316020,mg,santo-antonio-do-itambe,mg-santo-antonio-do-itambe
316030,mg,santo-antonio-do-jacinto,mg-santo-antonio-do-jacinto
354810,sp,santo-antonio-do-jardim,sp-santo-antonio-do-jardim
510779,mt,santo-antonio-do-leste,mt-santo-antonio-do-leste
510780,mt,santo-antonio-do-leverger,mt-santo-antonio-do-leverger
316040,mg,santo-antonio-do-monte,mg-santo-antonio-do-monte
431755,rs,santo-antonio-do-palma,rs-santo-antonio-do-palma
412430,pr,santo-antonio-do-paraiso,pr-santo-antonio-do-paraiso
354820,sp,santo-antonio-do-pinhal,sp-santo-antonio-do-pinhal
431775,rs,santo-antonio-do-planalto,rs-santo-antonio-do-planalto
316045,mg,santo-antonio-do-retiro,mg-santo-antonio-do-retiro
316050,mg,santo-antonio-do-rio-abaixo,mg-santo-antonio-do-rio-abaixo
211030,ma,santo-antonio-dos-lopes,ma-santo-antonio-dos-lopes
220945,pi,santo-antonio-dos-milagres,pi-santo-antonio-dos-milagres
412440,pr,santo-antonio-do-sudoeste,pr-santo-antonio-do-sudoeste
150700,pa,santo-antonio-do-taua,pa-santo-antonio-do-taua
431780,rs,santo-augusto,rs-santo-augusto
431790,rs,santo-cristo,rs-santo-cristo
292880,ba,santo-estevao,ba-santo-estevao
354830,sp,santo-expedito,sp-santo-expedito
431795,rs,santo-expedito-do-sul,rs-santo-expedito-do-sul
316060,mg,santo-hipolito,mg-santo-hipolito
412450,pr,santo-inacio,pr-santo-inacio
220950,pi,santo-inacio-do-piaui,pi-santo-inacio-do-piaui
354840,sp,santopolis-do-aguapei,sp-santopolis-do-aguapei
354850,sp,santos,sp-santos
316070,mg,santos-dumont,mg-santos-dumont
231230,ce,sao-benedito,ce-sao-benedito
211040,ma,sao-benedito-do-rio-preto,ma-sao-benedito-do-rio-preto
261290,pe,sao-benedito-do-sul,pe-sao-benedito-do-sul
251392,pb,sao-bentinho,pb-sao-bentinho
211050,ma,sao-bento,ma-sao-bento
251390,pb,sao-bento,pb-sao-bento
316080,mg,sao-bento-abade,mg-sao-bento-abade
241160,rn,sao-bento-do-norte,rn-sao-bento-do-norte
354860,sp,sao-bento-do-sapucai,sp-sao-bento-do-sapucai
421580,sc,sao-bento-do-sul,sc-sao-bento-do-sul
172010,to,sao-bento-do-tocantins,to-sao-bento-do-tocantins
241170,rn,sao-bento-do-trairi,rn-sao-bento-do-trairi
261300,pe,sao-bento-do-una,pe-sao-bento-do-una
421575,sc,sao-bernardino,sc-sao-bernardino
211060,ma,sao-bernardo,ma-sao-bernardo
354870,sp,sao-bernardo-do-campo,sp-sao-bernardo-do-campo
421590,sc,sao-bonifacio,sc-sao-bonifacio
431800,rs,sao-borja,rs-sao-borja
270820,al,sao-bras,al-sao-bras
316090,mg,sao-bras-do-suacui,mg-sao-bras-do-suacui
220955,pi,sao-braz-do-piaui,pi-sao-braz-do-piaui
150710,pa,sao-caetano-de-odivelas,pa-sao-caetano-de-odivelas
354880,sp,sao-caetano-do-sul,sp-sao-caetano-do-sul
261310,pe,sao-caitano,pe-sao-caitano
354890,sp,sao-carlos,sp-sao-carlos
421600,sc,sao-carlos,sc-sao-carlos
412460,pr,sao-carlos-do-ivai,pr-sao-carlos-do-ivai
280670,se,sao-cristovao,se-sao-cristovao
421605,sc,sao-cristovao-do-sul,sc-sao-cristovao-do-sul
292890,ba,sao-desiderio,ba-sao-desiderio
521980,go,sao-domingos,go-sao-domingos
251396,pb,sao-domingos,pb-sao-domingos
292895,ba,sao-domingos,ba-sao-domingos
421610,sc,sao-domingos,sc-sao-domingos
280680,se,sao-domingos,se-sao-domingos
316095,mg,sao-domingos-das-dores,mg-sao-domingos-das-dores
150715,pa,sao-domingos-do-araguaia,pa-sao-domingos-do-araguaia
211065,ma,sao-domingos-do-azeitao,ma-sao-domingos-do-azeitao
150720,pa,sao-domingos-do-capim,pa-sao-domingos-do-capim
251394,pb,sao-domingos-do-cariri,pb-sao-domingos-do-cariri
211070,ma,sao-domingos-do-maranhao,ma-sao-domingos-do-maranhao
320465,es,sao-domingos-do-norte,es-sao-domingos-do-norte
316100,mg,sao-domingos-do-prata,mg-sao-domingos-do-prata
431805,rs,sao-domingos-do-sul,rs-sao-domingos-do-sul
292910,ba,sao-felipe,ba-sao-felipe
110148,ro,sao-felipe-d'oeste,ro-sao-felipe-d'oeste
292900,ba,sao-felix,ba-sao-felix
211080,ma,sao-felix-de-balsas,ma-sao-felix-de-balsas
316105,mg,sao-felix-de-minas,mg-sao-felix-de-minas
510785,mt,sao-felix-do-araguaia,mt-sao-felix-do-araguaia
292905,ba,sao-felix-do-coribe,ba-sao-felix-do-coribe
220960,pi,sao-felix-do-piaui,pi-sao-felix-do-piaui
172015,to,sao-felix-do-tocantins,to-sao-felix-do-tocantins
150730,pa,sao-felix-do-xingu,pa-sao-felix-do-xingu
241180,rn,sao-fernando,rn-sao-fernando
330480,rj,sao-fidelis,rj-sao-fidelis
251398,pb,sao-francisco,pb-sao-francisco
316110,mg,sao-francisco,mg-sao-francisco
354900,sp,sao-francisco,sp-sao-francisco
280690,se,sao-francisco,se-sao-francisco
431810,rs,sao-francisco-de-assis,rs-sao-francisco-de-assis
220965,pi,sao-francisco-de-assis-do-piaui,pi-sao-francisco-de-assis-do-piaui
521990,go,sao-francisco-de-goias,go-sao-francisco-de-goias
330475,rj,sao-francisco-de-itabapoana,rj-sao-francisco-de-itabapoana
316120,mg,sao-francisco-de-paula,mg-sao-francisco-de-paula
431820,rs,sao-francisco-de-paula,rs-sao-francisco-de-paula
316130,mg,sao-francisco-de-sales,mg-sao-francisco-de-sales
211085,ma,sao-francisco-do-brejao,ma-sao-francisco-do-brejao
292920,ba,sao-francisco-do-conde,ba-sao-francisco-do-conde
316140,mg,sao-francisco-do-gloria,mg-sao-francisco-do-gloria
110149,ro,sao-francisco-do-guapore,ro-sao-francisco-do-guapore
211090,ma,sao-francisco-do-maranhao,ma-sao-francisco-do-maranhao
241190,rn,sao-francisco-do-oeste,rn-sao-francisco-do-oeste
150740,pa,sao-francisco-do-para,pa-sao-francisco-do-para
220970,pi,sao-francisco-do-piaui,pi-sao-francisco-do-piaui
421620,sc,sao-francisco-do-sul,sc-sao-francisco-do-sul
431830,rs,sao-gabriel,rs-sao-gabriel
292925,ba,sao-gabriel,ba-sao-gabriel
130380,am,sao-gabriel-da-cachoeira,am-sao-gabriel-da-cachoeira
320470,es,sao-gabriel-da-palha,es-sao-gabriel-da-palha
500769,ms,sao-gabriel-do-oeste,ms-sao-gabriel-do-oeste
316150,mg,sao-geraldo,mg-sao-geraldo
316160,mg,sao-geraldo-da-piedade,mg-sao-geraldo-da-piedade
150745,pa,sao-geraldo-do-araguaia,pa-sao-geraldo-do-araguaia
316165,mg,sao-geraldo-do-baixio,mg-sao-geraldo-do-baixio
330490,rj,sao-goncalo,rj-sao-goncalo
316170,mg,sao-goncalo-do-abaete,mg-sao-goncalo-do-abaete
241200,rn,sao-goncalo-do-amarante,rn-sao-goncalo-do-amarante
231240,ce,sao-goncalo-do-amarante,ce-sao-goncalo-do-amarante
220975,pi,sao-goncalo-do-gurgueia,pi-sao-goncalo-do-gurgueia
316180,mg,sao-goncalo-do-para,mg-sao-goncalo-do-para
220980,pi,sao-goncalo-do-piaui,pi-sao-goncalo-do-piaui
316190,mg,sao-goncalo-do-rio-abaixo,mg-sao-goncalo-do-rio-abaixo
312550,mg,sao-goncalo-do-rio-preto,mg-sao-goncalo-do-rio-preto
316200,mg,sao-goncalo-do-sapucai,mg-sao-goncalo-do-sapucai
292930,ba,sao-goncalo-dos-campos,ba-sao-goncalo-dos-campos
316210,mg,sao-gotardo,mg-sao-gotardo
431840,rs,sao-jeronimo,rs-sao-jeronimo
412470,pr,sao-jeronimo-da-serra,pr-sao-jeronimo-da-serra
261320,pe,sao-joao,pe-sao-joao
412480,pr,sao-joao,pr-sao-joao
211100,ma,sao-joao-batista,ma-sao-joao-batista
421630,sc,sao-joao-batista,sc-sao-joao-batista
316220,mg,sao-joao-batista-do-gloria,mg-sao-joao-batista-do-gloria
140050,rr,sao-joao-da-baliza,rr-sao-joao-da-baliza
330500,rj,sao-joao-da-barra,rj-sao-joao-da-barra
354910,sp,sao-joao-da-boa-vista,sp-sao-joao-da-boa-vista
220985,pi,sao-joao-da-canabrava,pi-sao-joao-da-canabrava
220987,pi,sao-joao-da-fronteira,pi-sao-joao-da-fronteira
316225,mg,sao-joao-da-lagoa,mg-sao-joao-da-lagoa
522000,go,sao-joao-d'alianca,go-sao-joao-d'alianca
316230,mg,sao-joao-da-mata,mg-sao-joao-da-mata
522005,go,sao-joao-da-parauna,go-sao-joao-da-parauna
150746,pa,sao-joao-da-ponta,pa-sao-joao-da-ponta
316240,mg,sao-joao-da-ponte,mg-sao-joao-da-ponte
354920,sp,sao-joao-das-duas-pontes,sp-sao-joao-das-duas-pontes
220990,pi,sao-joao-da-serra,pi-sao-joao-da-serra
316245,mg,sao-joao-das-missoes,mg-sao-joao-das-missoes
431842,rs,sao-joao-da-urtiga,rs-sao-joao-da-urtiga
220995,pi,sao-joao-da-varjota,pi-sao-joao-da-varjota
354925,sp,sao-joao-de-iracema,sp-sao-joao-de-iracema
316250,mg,sao-joao-del-rei,mg-sao-joao-del-rei
330510,rj,sao-joao-de-meriti,rj-sao-joao-de-meriti
150747,pa,sao-joao-de-pirabas,pa-sao-joao-de-pirabas
150750,pa,sao-joao-do-araguaia,pa-sao-joao-do-araguaia
220997,pi,sao-joao-do-arraial,pi-sao-joao-do-arraial
412490,pr,sao-joao-do-caiua,pr-sao-joao-do-caiua
251400,pb,sao-joao-do-cariri,pb-sao-joao-do-cariri
211102,ma,sao-joao-do-caru,ma-sao-joao-do-caru
421635,sc,sao-joao-do-itaperiu,sc-sao-joao-do-itaperiu
412500,pr,sao-joao-do-ivai,pr-sao-joao-do-ivai
231250,ce,sao-joao-do-jaguaribe,ce-sao-joao-do-jaguaribe
316255,mg,sao-joao-do-manhuacu,mg-sao-joao-do-manhuacu
316257,mg,sao-joao-do-manteninha,mg-sao-joao-do-manteninha
421625,sc,sao-joao-do-oeste,sc-sao-joao-do-oeste
316260,mg,sao-joao-do-oriente,mg-sao-joao-do-oriente
316265,mg,sao-joao-do-pacui,mg-sao-joao-do-pacui
316270,mg,sao-joao-do-paraiso,mg-sao-joao-do-paraiso
211105,ma,sao-joao-do-paraiso,ma-sao-joao-do-paraiso
354930,sp,sao-joao-do-pau-d'alho,sp-sao-joao-do-pau-d'alho
221000,pi,sao-joao-do-piaui,pi-sao-joao-do-piaui
431843,rs,sao-joao-do-polesine,rs-sao-joao-do-polesine
250070,pb,sao-joao-do-rio-do-peixe,pb-sao-joao-do-rio-do-peixe
241210,rn,sao-joao-do-sabugi,rn-sao-joao-do-sabugi
211107,ma,sao-joao-do-soter,ma-sao-joao-do-soter
211110,ma,sao-joao-dos-patos,ma-sao-joao-dos-patos
421640,sc,sao-joao-do-sul,sc-sao-joao-do-sul
251410,pb,sao-joao-do-tigre,pb-sao-joao-do-tigre
412510,pr,sao-joao-do-triunfo,pr-sao-joao-do-triunfo
316280,mg,sao-joao-evangelista,mg-sao-joao-evangelista
316290,mg,sao-joao-nepomuceno,mg-sao-joao-nepomuceno
421650,sc,sao-joaquim,sc-sao-joaquim
354940,sp,sao-joaquim-da-barra,sp-sao-joaquim-da-barra
316292,mg,sao-joaquim-de-bicas,mg-sao-joaquim-de-bicas
261330,pe,sao-joaquim-do-monte,pe-sao-joaquim-do-monte
431844,rs,sao-jorge,rs-sao-jorge
412520,pr,sao-jorge-d'oeste,pr-sao-jorge-d'oeste
412530,pr,sao-jorge-do-ivai,pr-sao-jorge-do-ivai
412535,pr,sao-jorge-do-patrocinio,pr-sao-jorge-do-patrocinio
421660,sc,sao-jose,sc-sao-jose
316294,mg,sao-jose-da-barra,mg-sao-jose-da-barra
354950,sp,sao-jose-da-bela-vista,sp-sao-jose-da-bela-vista
412540,pr,sao-jose-da-boa-vista,pr-sao-jose-da-boa-vista
261340,pe,sao-jose-da-coroa-grande,pe-sao-jose-da-coroa-grande
251420,pb,sao-jose-da-lagoa-tapada,pb-sao-jose-da-lagoa-tapada
270830,al,sao-jose-da-laje,al-sao-jose-da-laje
316295,mg,sao-jose-da-lapa,mg-sao-jose-da-lapa
316300,mg,sao-jose-da-safira,mg-sao-jose-da-safira
431845,rs,sao-jose-das-missoes,rs-sao-jose-das-missoes
412545,pr,sao-jose-das-palmeiras,pr-sao-jose-das-palmeiras
270840,al,sao-jose-da-tapera,al-sao-jose-da-tapera
316310,mg,sao-jose-da-varginha,mg-sao-jose-da-varginha
292935,ba,sao-jose-da-vitoria,ba-sao-jose-da-vitoria
251430,pb,sao-jose-de-caiana,pb-sao-jose-de-caiana
251440,pb,sao-jose-de-espinharas,pb-sao-jose-de-espinharas
241220,rn,sao-jose-de-mipibu,rn-sao-jose-de-mipibu
251450,pb,sao-jose-de-piranhas,pb-sao-jose-de-piranhas
251455,pb,sao-jose-de-princesa,pb-sao-jose-de-princesa
211120,ma,sao-jose-de-ribamar,ma-sao-jose-de-ribamar
330513,rj,sao-jose-de-uba,rj-sao-jose-de-uba
316320,mg,sao-jose-do-alegre,mg-sao-jose-do-alegre
354960,sp,sao-jose-do-barreiro,sp-sao-jose-do-barreiro
261350,pe,sao-jose-do-belmonte,pe-sao-jose-do-belmonte
251460,pb,sao-jose-do-bonfim,pb-sao-jose-do-bonfim
251465,pb,sao-jose-do-brejo-do-cruz,pb-sao-jose-do-brejo-do-cruz
320480,es,sao-jose-do-calcado,es-sao-jose-do-calcado
241230,rn,sao-jose-do-campestre,rn-sao-jose-do-campestre
421670,sc,sao-jose-do-cedro,sc-sao-jose-do-cedro
421680,sc,sao-jose-do-cerrito,sc-sao-jose-do-cerrito
316330,mg,sao-jose-do-divino,mg-sao-jose-do-divino
221005,pi,sao-jose-do-divino,pi-sao-jose-do-divino
261360,pe,sao-jose-do-egito,pe-sao-jose-do-egito
316340,mg,sao-jose-do-goiabal,mg-sao-jose-do-goiabal
431846,rs,sao-jose-do-herval,rs-sao-jose-do-herval
431848,rs,sao-jose-do-hortencio,rs-sao-jose-do-hortencio
431849,rs,sao-jose-do-inhacora,rs-sao-jose-do-inhacora
292937,ba,sao-jose-do-jacuipe,ba-sao-jose-do-jacuipe
316350,mg,sao-jose-do-jacuri,mg-sao-jose-do-jacuri
316360,mg,sao-jose-do-mantimento,mg-sao-jose-do-mantimento
431850,rs,sao-jose-do-norte,rs-sao-jose-do-norte
431860,rs,sao-jose-do-ouro,rs-sao-jose-do-ouro
221010,pi,sao-jose-do-peixe,pi-sao-jose-do-peixe
221020,pi,sao-jose-do-piaui,pi-sao-jose-do-piaui
510729,mt,sao-jose-do-povo,mt-sao-jose-do-povo
510730,mt,sao-jose-do-rio-claro,mt-sao-jose-do-rio-claro
354970,sp,sao-jose-do-rio-pardo,sp-sao-jose-do-rio-pardo
354980,sp,sao-jose-do-rio-preto,sp-sao-jose-do-rio-preto
251470,pb,sao-jose-do-sabugi,pb-sao-jose-do-sabugi
431862,rs,sao-jose-dos-ausentes,rs-sao-jose-dos-ausentes
211125,ma,sao-jose-dos-basilios,ma-sao-jose-dos-basilios
354990,sp,sao-jose-dos-campos,sp-sao-jose-dos-campos
251480,pb,sao-jose-dos-cordeiros,pb-sao-jose-dos-cordeiros
241240,rn,sao-jose-do-serido,rn-sao-jose-do-serido
412550,pr,sao-jose-dos-pinhais,pr-sao-jose-dos-pinhais
510710,mt,sao-jose-dos-quatro-marcos,mt-sao-jose-dos-quatro-marcos
251445,pb,sao-jose-dos-ramos,pb-sao-jose-dos-ramos
431861,rs,sao-jose-do-sul,rs-sao-jose-do-sul
330515,rj,sao-jose-do-vale-do-rio-preto,rj-sao-jose-do-vale-do-rio-preto
510735,mt,sao-jose-do-xingu,mt-sao-jose-do-xingu
221030,pi,sao-juliao,pi-sao-juliao
431870,rs,sao-leopoldo,rs-sao-leopoldo
316370,mg,sao-lourenco,mg-sao-lourenco
261370,pe,sao-lourenco-da-mata,pe-sao-lourenco-da-mata
354995,sp,sao-lourenco-da-serra,sp-sao-lourenco-da-serra
421690,sc,sao-lourenco-do-oeste,sc-sao-lourenco-do-oeste
221035,pi,sao-lourenco-do-piaui,pi-sao-lourenco-do-piaui
431880,rs,sao-lourenco-do-sul,rs-sao-lourenco-do-sul
421700,sc,sao-ludgero,sc-sao-ludgero
211130,ma,sao-luis,ma-sao-luis
522010,go,sao-luis-de-montes-belos,go-sao-luis-de-montes-belos
231260,ce,sao-luis-do-curu,ce-sao-luis-do-curu
355000,sp,sao-luis-do-paraitinga,sp-sao-luis-do-paraitinga
221037,pi,sao-luis-do-piaui,pi-sao-luis-do-piaui
270850,al,sao-luis-do-quitunde,al-sao-luis-do-quitunde
211140,ma,sao-luis-gonzaga-do-maranhao,ma-sao-luis-gonzaga-do-maranhao
140060,rr,sao-luiz,rr-sao-luiz
522015,go,sao-luiz-do-norte,go-sao-luiz-do-norte
431890,rs,sao-luiz-gonzaga,rs-sao-luiz-gonzaga
251490,pb,sao-mamede,pb-sao-mamede
412555,pr,sao-manoel-do-parana,pr-sao-manoel-do-parana
355010,sp,sao-manuel,sp-sao-manuel
431900,rs,sao-marcos,rs-sao-marcos
431910,rs,sao-martinho,rs-sao-martinho
421710,sc,sao-martinho,sc-sao-martinho
431912,rs,sao-martinho-da-serra,rs-sao-martinho-da-serra
320490,es,sao-mateus,es-sao-mateus
211150,ma,sao-mateus-do-maranhao,ma-sao-mateus-do-maranhao
412560,pr,sao-mateus-do-sul,pr-sao-mateus-do-sul
241250,rn,sao-miguel,rn-sao-miguel
355020,sp,sao-miguel-arcanjo,sp-sao-miguel-arcanjo
221038,pi,sao-miguel-da-baixa-grande,pi-sao-miguel-da-baixa-grande
421715,sc,sao-miguel-da-boa-vista,sc-sao-miguel-da-boa-vista
292940,ba,sao-miguel-das-matas,ba-sao-miguel-das-matas
431915,rs,sao-miguel-das-missoes,rs-sao-miguel-das-missoes
251500,pb,sao-miguel-de-taipu,pb-sao-miguel-de-taipu
280700,se,sao-miguel-do-aleixo,se-sao-miguel-do-aleixo
316380,mg,sao-miguel-do-anta,mg-sao-miguel-do-anta
522020,go,sao-miguel-do-araguaia,go-sao-miguel-do-araguaia
221039,pi,sao-miguel-do-fidalgo,pi-sao-miguel-do-fidalgo
241255,rn,sao-miguel-do-gostoso,rn-sao-miguel-do-gostoso
150760,pa,sao-miguel-do-guama,pa-sao-miguel-do-guama
110032,ro,sao-miguel-do-guapore,ro-sao-miguel-do-guapore
412570,pr,sao-miguel-do-iguacu,pr-sao-miguel-do-iguacu
421720,sc,sao-miguel-do-oeste,sc-sao-miguel-do-oeste
522026,go,sao-miguel-do-passa-quatro,go-sao-miguel-do-passa-quatro
270860,al,sao-miguel-dos-campos,al-sao-miguel-dos-campos
270870,al,sao-miguel-dos-milagres,al-sao-miguel-dos-milagres
221040,pi,sao-miguel-do-tapuio,pi-sao-miguel-do-tapuio
172020,to,sao-miguel-do-tocantins,to-sao-miguel-do-tocantins
431920,rs,sao-nicolau,rs-sao-nicolau
522028,go,sao-patricio,go-sao-patricio
355030,sp,sao-paulo,sp-sao-paulo
431930,rs,sao-paulo-das-missoes,rs-sao-paulo-das-missoes
130390,am,sao-paulo-de-olivenca,am-sao-paulo-de-olivenca
241260,rn,sao-paulo-do-potengi,rn-sao-paulo-do-potengi
241270,rn,sao-pedro,rn-sao-pedro
355040,sp,sao-pedro,sp-sao-pedro
211153,ma,sao-pedro-da-agua-branca,ma-sao-pedro-da-agua-branca
330520,rj,sao-pedro-da-aldeia,rj-sao-pedro-da-aldeia
510740,mt,sao-pedro-da-cipa,mt-sao-pedro-da-cipa
431935,rs,sao-pedro-da-serra,rs-sao-pedro-da-serra
431936,rs,sao-pedro-das-missoes,rs-sao-pedro-das-missoes
316390,mg,sao-pedro-da-uniao,mg-sao-pedro-da-uniao
421725,sc,sao-pedro-de-alcantara,sc-sao-pedro-de-alcantara
431937,rs,sao-pedro-do-butia,rs-sao-pedro-do-butia
412575,pr,sao-pedro-do-iguacu,pr-sao-pedro-do-iguacu
